Date,CAT,EUR=X,JPY=X
2017-03-29,76.81377410888672,0.9244099855422974,111.22599792480469
2017-03-30,77.11157989501953,0.9294000267982483,111.15399932861328
2017-03-31,76.7310562133789,0.9357100129127502,111.7760009765625
2017-04-03,76.32572174072266,0.937309980392456,111.26499938964844
2017-04-04,77.86433410644531,0.9372000098228455,110.70899963378906
2017-04-05,77.95531463623047,0.9362999796867371,110.85399627685547
2017-04-06,79.26229858398438,0.9369900226593018,110.38099670410156
2017-04-07,79.01411437988281,0.9394400119781494,110.89700317382812
2017-04-10,80.35418701171875,0.9449999928474426,111.2249984741211
2017-04-11,80.32109069824219,0.9436100125312805,110.71700286865234
2017-04-12,78.46817779541016,0.9423900246620178,109.58699798583984
2017-04-13,77.0123062133789,0.9371500015258789,108.9020004272461
2017-04-14,,0.9419400095939636,109.10099792480469
2017-04-17,77.87260437011719,0.9424600005149841,108.322998046875
2017-04-18,78.07941436767578,0.9394500255584717,109.11199951171875
2017-04-19,77.318359375,0.9320799708366394,108.53500366210938
2017-04-20,78.95313262939453,0.9332699775695801,108.83399963378906
2017-04-21,78.66957092285156,0.9332799911499023,109.375
2017-04-24,80.74640655517578,0.9196299910545349,109.97799682617188
2017-04-25,87.09364318847656,0.9204000234603882,109.64099884033203
2017-04-26,87.29383850097656,0.9150599837303162,111.0459976196289
2017-04-27,85.64239501953125,0.9166799783706665,111.19100189208984
2017-04-28,85.29209899902344,0.92044997215271,111.22599792480469
2017-05-01,85.07524108886719,0.9168000221252441,111.302001953125
2017-05-02,84.6665267944336,0.9166799783706665,111.81199645996094
2017-05-03,84.69153594970703,0.9144399762153625,111.96900177001953
2017-05-04,82.89828491210938,0.9183599948883057,112.78299713134766
2017-05-05,83.10682678222656,0.9106199741363525,112.53700256347656
2017-05-08,82.88163757324219,0.9119799733161926,112.68399810791016
2017-05-09,82.81488800048828,0.9150999784469604,113.2300033569336
2017-05-10,83.70732879638672,0.9185400009155273,113.697998046875
2017-05-11,84.23283386230469,0.9199000000953674,114.3280029296875
2017-05-12,83.999267578125,0.9203900098800659,113.80899810791016
2017-05-15,85.4255142211914,0.9151399731636047,113.27100372314453
2017-05-16,85.35880279541016,0.9106000065803528,113.64199829101562
2017-05-17,83.52384948730469,0.901390016078949,112.64600372314453
2017-05-18,83.590576171875,0.8963500261306763,111.1259994506836
2017-05-19,85.43389129638672,0.8998000025749207,111.4010009765625
2017-05-22,85.31710815429688,0.8924700021743774,111.28399658203125
2017-05-23,86.43476104736328,0.889769971370697,110.89099884033203
2017-05-24,86.70167541503906,0.8945099711418152,111.95700073242188
2017-05-25,87.5941162109375,0.8903999924659729,111.52400207519531
2017-05-26,88.12792205810547,0.8920000195503235,111.7300033569336
2017-05-29,,0.8947700262069702,111.25599670410156
2017-05-30,87.96945190429688,0.8985499739646912,111.17400360107422
2017-05-31,87.93607330322266,0.8951200246810913,110.83899688720703
2017-06-01,88.11958312988281,0.8894000053405762,110.7959976196289
2017-06-02,88.36979675292969,0.8916000127792358,111.43699645996094
2017-06-05,87.74424743652344,0.88646000623703,110.46299743652344
2017-06-06,87.20210266113281,0.8883500099182129,110.38099670410156
2017-06-07,86.33467864990234,0.8871999979019165,109.50900268554688
2017-06-08,87.58577728271484,0.888480007648468,109.9000015258789
2017-06-09,88.34477996826172,0.894070029258728,109.85900115966797
2017-06-12,88.46987915039062,0.8927000164985657,110.28800201416016
2017-06-13,88.2029800415039,0.8931599855422974,109.9209976196289
2017-06-14,87.33553314208984,0.8921499848365784,110.05500030517578
2017-06-15,88.74512481689453,0.8916000127792358,109.44599914550781
2017-06-16,89.74601745605469,0.8971099853515625,110.9520034790039
2017-06-19,89.65426635742188,0.8921999931335449,110.9540023803711
2017-06-20,89.27894592285156,0.8973000049591064,111.6729965209961
2017-06-21,86.30131530761719,0.8979099988937378,111.33399963378906
2017-06-22,86.60993194580078,0.8954799771308899,111.30999755859375
2017-06-23,86.8350830078125,0.8968899846076965,111.29000091552734
2017-06-26,86.9518814086914,0.8929499983787537,111.23899841308594
